id,category_name,language_id,phrase_id,translation,
21813,1,23,571,"Nem sikerült olvasni a frissítéseket a helyi merevlemezről. Ha a hiba továbbra is fennáll, próbálja meg újratelepíteni az alkalmazást.",
21814,1,23,572,"Nem sikerült telepíteni az adatbázis-frissítést. Ellenőrizze a szoftverfrissítéseket, és próbálkozzon újra.",
21815,1,23,573,"A PrimeLab váratlan hibáról számolt be (% a). Ha a hiba továbbra is fennáll, kérjük, forduljon a fejlesztőhöz a support@420nm.net címen.",
21816,1,23,569,A frissítés sikertelen!,
21817,1,23,576,A PrimeLab beállítása ...,
21818,1,23,575,Az adatbázis-frissítés előkészítése ...,
21819,1,23,578,A bootloader indítása...,
21820,1,23,577,Frissítés előkészítése ...,
21821,1,23,583,A frissítés befejeződött,
21822,1,23,252,Törli a mérést és elveti az összes nem mentett eredményt?,
21823,1,23,258,Az akkumulátor szintje túl alacsony,
21824,1,23,259,"A PrimeLab elemeinek töltöttsége túl alacsony a méréshez. Kérjük, használjon új elemeket, vagy csatlakoztassa a hálózati adaptert.",
21825,1,23,239,Mégsem,
21826,1,23,251,A mérés megszakítása,
21827,1,23,260,Megszakadt a Bluetooth kapcsolat a PrimeLab-tal.,
21828,1,23,241,Folytatás,
21829,1,23,244,Elvetés,
21830,1,23,249,Hiba,
21831,1,23,268,Mentés,
21832,1,23,267,Mentve,
21833,1,23,265,Rendben,
21834,1,23,262,Tartományon felüli,
21835,1,23,270,Paraméter:,
21836,1,23,266,Paraméter érték:,
21837,1,23,256,Újrakalibrálás szükséges,
21838,1,23,257,Először a PrimeLab-ot kell kalibrálni. Újra kalibrálja a PrimeLab-ot?,
21839,1,23,269,Átváltás,
21840,1,23,246,Visszatérés,
21841,1,23,247,Újra felhasználhatja az utolsó Zero-t?,
21842,1,23,248,Újra felhasználhatja az utolsó Zero kalibrációt?,
21843,1,23,245,Mentés,
21844,1,23,253,Sikertelen mentés,
21845,1,23,254,"Az eredmény nem menthető, ha ezek a hibák továbbra is fennállnak, kérjük, forduljon a fejlesztőhöz a dev@420nm.org címen",
21846,1,23,273,másodperc,
21847,1,23,240,Kihagyás,
21848,1,23,243,Teszt,
21849,1,23,272,Hátralévő idő:,
21850,1,23,264,Túl magas,
21851,1,23,263,Túl alacsony,
21852,1,23,261,Mérés tartomány alatti,
21853,1,23,271,"Várjon, amíg a kémiai reakció teljesen lezajlik",
21854,1,23,242,Zero,
21855,1,23,332,Fiók(ok) törlése,
21856,1,23,526,nincs beállítva,
21857,1,23,232,Megváltoztatva %a,
21858,1,23,234,Új érték: %a,
21859,1,23,233,Előző érték: %a,
21860,1,23,231,Adat törlése: %a,
21861,1,23,487,Előzmények törlése,
21862,1,23,644,"Kérését nem sikerült benyújtani. Ha ez a hiba továbbra is fennáll, kérjük, lépjen velünk kapcsolatba az info@water-id.com címen.",
21863,1,23,643,Sikertelen kérés,
21864,1,23,642,Kérését elküldtük. A lehető leghamarabb felvesszük Önnel a kapcsolatot.,
21865,1,23,641,Kérelem elküldve,
21866,1,23,640,Kérjük valós e-mail címet adjon meg!,
21867,1,23,639,Érvénytelen emailcím,
21868,1,23,255,A mérés befejeződött,
21869,1,23,206,Kiválasztás,
21870,1,23,303,A kezelő neve mező nem lehet üres.,
21871,1,23,302,Beviteli hiba,
21872,1,23,279,Alkalmazás nyelve,
21873,1,23,280,Kezelő neve,
21874,1,23,274,Mentés,
21875,1,23,307,Utca,
21876,1,23,672,PoolLab GYIK,
21877,1,23,667,FinWell Pro felhasználói kézikönyv,
21878,1,23,673,FinWell Pro Web,
21879,1,23,665,PrimeLab felhasználói kézikönyv,
21880,1,23,669,PrimeLab weboldal,
21881,1,23,668,PrimeLab Web,
21882,1,23,670,PoolLab Web,
21883,1,23,666,PoolLab felhasználói kézikönyv,
21884,1,23,671,PoolLab webhely,
21885,1,23,678,FinWell csatorna,
21886,1,23,675,YouTube csatorna,
21887,1,23,677,PoolLab csatorna,
21888,1,23,676,PrimeLab csatorna,
21889,1,23,305,Vezetéknév,
21890,1,23,648,Lúgosság (CaCO3 ppm),
21891,1,23,649,Keménység Hardness (Ca2+ ppm),
21892,1,23,647,pH érték,
21893,1,23,650,Vezetőképesség (TDS ppm),
21894,1,23,646,Hőmérséklet (°C),
21895,1,23,217,Folyamatban,
21896,1,23,226,Online,
21897,1,23,225,Igen,
21898,1,23,134,Hiba,
21899,1,23,136,Méréshatár feletti,
21900,1,23,139,Túl magas!,
21901,1,23,138,Túl alacsony,
21902,1,23,137,-,
21903,1,23,140,Rendben,
21904,1,23,135,Méréshatár alatti,
21905,1,23,222,Adatbázis verzió,
21906,1,23,221,Szoftver verzió,
21907,1,23,335,"Ez a szolgáltatás csak akkor elérhető, ha PrimeLab eszközhöz csatlakozik.",
21908,1,23,334,Nincs kapcsolódva,
21909,1,23,344,A kiválasztott fiókokat a PrimeLab-be írták.,
21910,1,23,343,Fiókok exportálva,
21911,1,23,333,Írás a PrimeLab-be,
21912,1,23,337,Kérjük ne válasszon ki 20 fióknál többet.,
21913,1,23,336,Túl sok fiók,
21914,1,23,691,Törli ezt az elemet?,
21915,1,23,690,Elem törölve,
21916,1,23,684,Mennyiség,
21917,1,23,693,Mégsem,
21918,1,23,700,Zárva,
21919,1,23,689,Mentve,
21920,1,23,697,"Nem mentett módosításai vannak, biztosan be szeretne bezárni mentés nélkül?",
21921,1,23,696,Mentés nélküli változtatások,
21922,1,23,686,Hatásos vízmennyiség,
21923,1,23,687,Víz mennyiségi egység,
21924,1,23,682,Hatás,
21925,1,23,695,A kémiai név nem lehet üres,
21926,1,23,694,A mező érvénytelen,
21927,1,23,680,Csoport,
21928,1,23,681,Kémiai név,
21929,1,23,688,Az én vegyszerem,
21930,1,23,692,"%mennyiség
%felhasználói egységre
Cserélve ebben a paraméterben:",
21931,1,23,699,Vízkezelőszer törlése,
21932,1,23,698,Vízkezelő szer hozzáadása,
21933,1,23,683,Típus,
21934,1,23,176,Folyadék,
21935,1,23,177,Egyéb,
21936,1,23,175,Tabletta,
21937,1,23,174,Por,
21938,1,23,685,Egység,
21939,1,23,309,Irányítószám,
21940,1,23,397,A Bluetooth-eszközök kereséséhez és az azokhoz való csatlakozáshoz az alkalmazásnak Bluetooth- és Helyadatok engedélyekre van szüksége. Adja me ezeket az engedélyeket.,
21941,1,23,396,Engedélyek szükségesek,
21942,1,23,99,Érvénytelen fiók,
21943,1,23,100,Adatbázis hiba,
21944,1,23,98,A kapcsolat megszakadt,
21945,1,23,365,Csökken,
21946,1,23,364,Nő,
21947,1,23,363,LCD kontraszt,
21948,1,23,514,Előző eredmény értékek,
21949,1,23,540,Fiók törlése,
21950,1,23,537,Eredmények törlése,
21951,1,23,538,Mérések mozgatása,
21952,1,23,185,Mérések:,
21953,1,23,706,Betöltés...,
21954,1,23,437,Regisztráció,
21955,1,23,439,Email:,
21956,1,23,438,mail@example.com,
21957,1,23,444,Bejelentkezés,
21958,1,23,449,Fiók neve:,
21959,1,23,450,Utoljára ellenőrizve:,
21960,1,23,451,Utolsó változtatás:,
21961,1,23,452,Fiókok száma:,
21962,1,23,453,Mérések száma:,
21963,1,23,448,Áttekintés,
21964,1,23,440,Jelszó:,
21965,1,23,441,Ismét:,
21966,1,23,457,Elérhető megosztások,
21967,1,23,460,Mérések hozzáadása,
21968,1,23,461,Teljes hozzáférés,
21969,1,23,462,Nincs hozzáférés,
21970,1,23,459,Csak olvasás,
21971,1,23,458,Hozzáférést biztosít,
21972,1,23,466,Teljes hozzáférés,
21973,1,23,464,Hozzáférés csak olvasásra,
21974,1,23,465,Olvasás és mérések hozzáadása,
21975,1,23,463,Hozzáférés eltávolítása,
21976,1,9,657,Güncel değer,
21977,1,9,658,Tarih (Gün/Ay/Yıl),
21978,1,9,659,Zaman (SS:dd:ss),
21979,1,9,179,Bu asla olmamalı,
21980,1,9,181,bu özellik desteklenmemektedir,
21981,1,9,178,geçersiz paket,
21982,1,9,180,Bu asla olmamalı,
21983,1,9,661,Girilen tarih geçersiz. Lütfen geçerli tarih giriniz.,
21984,1,9,660,Tarih/Zaman Geçersiz,
21985,1,9,395,PrimeLab cihazınız otomatik yükleme modundadır ve güncelleme gereklidir. Şimdi güncellensin mi?,
21986,1,9,394,Güncelleme gerekli,
21987,1,9,131,Water-i.d. / Pool-i.d. GmbH,
21988,1,9,128,Veritabanı:,
21989,1,9,127,Yazılım:,
21990,1,9,130,Kalibrasyon gerçekleştirildi:,
21991,1,9,129,Sonuç:,
21992,1,9,126,Seri Numara:,
21993,1,9,125,"PrimeLab 1.0 Çoklu Test Fotometre üreticisi olarak,  bu cihazın başarılı bir şekilde kullanıcı tarafından kalibre edildiğini teyid ederiz.PrimeLab 1.0 Çoklu Test Fotometre üreticisi olarak,  bu cihazın başarılı bir şekilde kullanıcı tarafından kalibre edildiğini teyid ederiz.",
21994,1,22,300,Perlu direstart,
21995,1,22,311,Negara,
21996,1,22,306,ID pelanggan,
21997,1,22,293,Membuat databasis cadangan,
21998,1,22,295,Pencadangan database gagal! Pastikan Anda memiliki cukup ruang disk yang tersedia dan memiliki izin yang diperlukan untuk menulis di lokasi target.,
21999,1,22,294,Cadangan Databasis disimpan ke %a,
22000,1,22,290,Databasis berhasil disimpan kembali.  Apliaksi sekarang akan direstart,
22001,1,22,288,Simpan kembali databasis cadangan,
22002,1,22,289,Operasi ini akan menimpa database Anda saat ini dan menggantinya dengan file cadangan Anda!,
22003,1,22,142,Akun yang Anda coba edit / hapus / tambahkan pengukuran tidak ditemukan setelah sinkronisasi ulang dengan cloud,
22004,1,22,141,Akun tidak ditemukan,
22005,1,22,157,File data tidak terbaca,
22006,1,22,155,Pengguna bersama tidak ditemukan,
22007,1,22,154,Databasis bersama tidak lagi tersedia untuk Anda. Basis data komputer ini disetel ulang ke basis data Cloud Anda sendiri.,
22008,1,22,170,I,
22009,1,22,164,µg,
22010,1,22,168,µl,
22011,1,22,165,mg,
22012,1,22,169,ml,
22013,1,22,171,pcs,
22014,1,22,313,Email,
22015,1,22,316,Fax,
22016,1,22,342,"Mencari nama , alamat dan Email...",
22017,1,22,304,nama panggilan,
22018,1,22,213,Scan Primelab,
22019,1,22,562,Parameter-parameter,
22020,1,22,567,Error  : Kalibrasi Gagal,
22021,1,22,568,Perangkat tidak dapat dikalibrasi secara otomatis. Harap kalibrasi ulang perangkat secara manual dengan menggunakan kontrol onboard,
22022,1,22,563,Error : Konekasi Hilang,
22023,1,22,564,Harap pastikan perangkat Primelab dalam jangkauan dan baterainya diisi.,
22024,1,22,565,Error : Respon tidak sesuai,
22025,1,22,566,Perangkat ini tampaknya bukan PrimeLab! Pastikan untuk terhubung ke alamat yang benar.,
22026,1,22,390,Pemindaian/scaning,
22027,1,22,554,Tetapkan Maksimum ideal,
22028,1,22,553,Tetapkan Minimum ideal,
22029,1,22,223,tidak bisa,
22030,1,22,224,masuk,
22031,1,22,220,tidak sinkron,
22032,1,22,200,Mencari :,
22033,1,22,201,Hanya menunjukkan Parameter yang aktif,
22034,1,22,210,Parameter-parameter pengukuran,
22035,1,22,103,Manual,
22036,1,22,317,Catatan-catatan,
22037,1,22,541,Menyimpan pengukuran,
22038,1,22,184,Mengaktifkan,
22039,1,22,318,Ukuran kolam m³,
22040,1,22,319,Kolam-Catatan,
22041,1,22,315,Telepon 2,
22042,1,22,314,Telepon 1,
22043,1,22,326,Izin Ditolak,
22044,1,22,347,Mengedit dan menghapus pengukuran tidak diperbolehkan untuk satu atau lebih pengukuran yang dipilih karena Anda saat ini masuk ke cloud sebagai sub-akun.,
22045,1,22,327,"Membuat, menghapus, atau mengimpor akun dinonaktifkan karena Anda saat ini masuk ke cloud sebagai sub-akun.",
22046,1,22,578,Memulai bootloader ...,
22047,1,22,575,Mempersiapkan update databasis...,
22048,1,22,576,Mengkonfigurasi Primelab,
22049,1,22,569,Update Gagal!,
22050,1,22,573,"PrimeLab melaporkan kesalahan tak terduga (% a). Jika kesalahan ini terus berlanjut, silakan hubungi Developer di support@420nm.net.",
22051,1,22,572,Tidak dapat membuat pembaruan basis data. Periksa pembaruan perangkat lunak dan coba lagi.,
22052,1,22,571,"Tidak dapat membaca pembaruan dari hard drive lokal Anda. Jika kesalahan ini terus berlanjut, coba instal ulang aplikasi.",
22053,1,22,570,koneksi ke PrimeLab terputus dan tidak dapat dipulihkan. Periksa baterai PrimeLabs dan mulai ulang update/pembaruan.,
22054,1,22,585,update/pembaruan selesai,
22055,1,22,574,"Baterai lemah. Baterai Primelab harus paling sedikit 30%, Alternatifnya segera colokkan A/C adafter",
22056,1,22,241,Bersambung,
22057,1,22,244,membuang,
22058,1,22,260,Koneksi bluetooth ke Primlelab hilang,
22059,1,22,251,Membatalkan pengukuran,
22060,1,22,239,Batal,
22061,1,22,259,Baterai PrimeLab terlalu lemah untuk melakukan pengukuran. Harap gunakan baterai baru atau sambungkan adaptor A / C.,
22062,1,22,258,Baterai terlalu lemah,
22063,1,22,252,Batalkanb pengukuran dan buang semua hasil yang tidak disimpan ?,
22064,1,22,583,Update selesai,
22065,1,22,577,Persiapan untuk update,
22066,1,22,249,Error/salah,
22067,1,22,268,Menyimpan,
22068,1,22,267,Disimpan,
22069,1,22,265,OK,
22070,1,22,262,Melebihi range,
22071,1,22,270,Parameter :,
22072,1,22,266,Nilai Parameter,
22073,1,22,256,Diperlukan kalibrasi ulang,
22074,1,22,257,PrimeLab perlu dikalibrasi ulang terlebih dahulu. Kalibrasi ulang PrimeLab sekarang?,
22075,1,22,243,Test,
22076,1,22,240,Lewati,
22077,1,22,273,Detik,
22078,1,22,253,Gagal menyimpan,
22079,1,22,254,"Hasilnya tidak dapat disimpan, jika kesalahan ini terus berlanjut, silakan hubungi ""Developer"" di dev@420nm.org",
22080,1,22,245,Menyimpan,
22081,1,22,248,Gunakan kembali kalibrasi nol terakhir?,
22082,1,22,247,Gunakan kembali Nol terakhir?,
22083,1,22,246,Kembali,
22084,1,22,269,Mengubah,
22085,1,22,242,Nol,
22086,1,22,332,Menghapus akun(akun),
22087,1,22,526,tidak diatur,
22088,1,22,271,Tunggu sampai semua bahan kimia bereaksi sempurna,
22089,1,22,263,Terlalu rendah,
22090,1,22,264,Terlalu tinggi,
22091,1,22,261,dibawah jangakuan,
22092,1,22,272,Waktu tersisa,
22093,1,22,232,Mengubah %a,
22094,1,22,234,Nilai baru %a,
22095,1,22,233,Nilai sebelumnya : %a,
22096,1,22,231,Mengubah tanggal : %a,
22097,1,22,487,Mengubah Sejarah,
22098,1,22,644,"Permintaan Anda tidak dapat dikirim. Jika kesalahan ini terus berlanjut, silakan hubungi kami di info@water-id.com.",
22099,1,22,643,Permintaan gagal,
22100,1,22,642,Permintaanmu sudah masuk. Kami akan menghubungi anda sesegera mungkin,
22101,1,22,641,Permintaan sudah diterima,
22102,1,22,302,Input gagal,
22103,1,22,279,Aplikasi bahasa,
22104,1,22,280,Nama operator,
22105,1,22,274,Menyimpan,
22106,1,22,640,Tolong masukkan alamat email yang valid/aktif,
22107,1,22,639,Email tidak a valid,
22108,1,22,255,Pengukuran selesai,
22109,1,22,206,Memilih,
22110,1,22,303,Nama operator tidak boleh kosong,
22111,1,22,666,Manual pengguna Poollab,
22112,1,22,670,Web Poollab,
22113,1,22,307,Jalan,
22114,1,22,672,PoolLab FAQ ( Hal yang sering ditanyakan ),
22115,1,22,667,Panduan Pengguna Finwell Pro,
22116,1,22,673,FinWell Pro Web,
22117,1,22,665,Panduan pengguna Primelab,
22118,1,22,669,Website Primelab,
22119,1,22,668,Web Primelab,
22120,1,22,650,Konduktivitas ( TDS ppm ),
22121,1,22,647,Nilai pH,
22122,1,22,649,Kesadahan(Ca2+ ppm),
22123,1,22,648,Alkalinittas (CaCO3 ppm),
22124,1,22,305,Nama Belakang,
22125,1,22,676,Channel Primelab,
22126,1,22,677,Channel Poollab,
22127,1,22,671,Website Poollab,
22128,1,22,678,Channel Finwell,
22129,1,22,675,Channel Youtube,
22130,1,22,646,Temperatur (°C),
22131,1,22,217,Bekerja .....,
22132,1,22,226,Online,
22133,1,22,225,Ya,
22134,1,22,134,Gagal,
22135,1,22,136,Melebihi Range,
22136,1,22,139,Terlalu Tinggi !,
22137,1,22,138,Terlalu Rendah!,
22138,1,22,140,Ok,
22139,1,22,135,Dibawah rentang,
22140,1,22,222,Versi databasis,
22141,1,22,221,Versi Software,
22142,1,22,335,Fitur ini hanya tersedia saat terhubung ke perangkat PrimeLab.,
22143,1,22,334,Tidak terkoneksi,
22144,1,22,344,Akun yang dipilih telah ada tertulis di PrimeLab.,
22145,1,22,343,Akun diekspor,
22146,1,22,333,Menulis di Primelab,
22147,1,22,337,Harap pilih jangan lebih dari pada 20 akun,
22148,1,22,336,Terlalu banyak akun,
22149,1,22,687,Unit volume air,
22150,1,22,686,Volume air yang mempengaruhi,
22151,1,22,696,Perubahan-perubahan yang tidak disimpan,
22152,1,22,697,"Anda memiliki perubahan yang belum disimpan, yakin ingin menutup tanpa menyimpan?",
22153,1,22,689,Menyimpan,
22154,1,22,700,Menutup,
22155,1,22,693,Batal,
22156,1,22,684,Jumlah,
22157,1,22,690,Menghapus item/barang,
22158,1,22,691,Menghapus item ini ?,
22159,1,22,683,Tipe,
22160,1,22,698,Tambahkan produk pengolahan air,
22161,1,22,699,Ubah produk pengolahan air,
22162,1,22,692,% jumlah % user unit mengubah parameter dengan:,
22163,1,22,688,bahan kimia ku,
22164,1,22,681,Nama bahan kimia,
22165,1,22,680,Grup,
22166,1,22,694,Field tidak valid,
22167,1,22,695,Nama bahan kima tidak boleh kosong,
22168,1,22,682,efek,
22169,1,22,176,Cairan,
22170,1,22,177,lainnya,
22171,1,22,175,pil,
22172,1,22,174,Serbuk,
22173,1,22,685,Unit,
22174,1,22,309,Kodepos,
22175,1,22,397,"Untuk memindai dan menghubungkan ke perangkat Bluetooth, aplikasi membutuhkan izin Bluetooth dan Lokasi. Anda akan diminta untuk memberikan izin ini sekarang.",
22176,1,22,396,Izin diperlukan,
22177,1,22,99,akun tidak valid,
22178,1,22,100,Databasis error/gagal,
22179,1,22,98,Koneksi hilang,
22180,1,22,365,Berkurang,
22181,1,22,364,Bertambah,
22182,1,22,363,Kontras LCD,
22183,1,22,514,Melihat nilai nilai sebelumnya,
22184,1,22,540,Menghapus akun,
22185,1,22,537,Menghaapus pengukuran-pengukuran,
22186,1,22,538,Memindahkan pengukuran,
22187,1,22,185,Pengukuran-pengukuran,
22188,1,22,706,memuat............,
22189,1,22,437,Pendaftaran,
22190,1,22,439,Email :,
22191,1,22,438,mail@example.com,
22192,1,22,444,Login/masuk,
22193,1,22,449,Nama akun,
22194,1,22,450,Terakhir diperiksa :,
22195,1,22,451,Terakhir diubah,
22196,1,22,452,Nomor akun-akun,
22197,1,22,453,Nomor Pengukuran-pengukuran,
22198,1,22,448,Gambaran,
22199,1,22,440,Kata sandi:,
22200,1,22,441,Mengulangi :,
22201,1,22,457,bisa dibagi,
22202,1,22,460,tambahkan ukuran,
22203,1,22,461,Akses penuh,
22204,1,22,462,tidak ada akses,
22205,1,22,459,Hanya Membaca,
22206,1,22,458,Berikan Akses /Grant akses,
22207,1,22,466,Akses penuh,
22208,1,22,464,Hanya akses membaca,
22209,1,22,544,Pengukuran baru,
22210,1,22,539,Pengukuran baru,
22211,1,22,465,Membaca dan menambahkan pengukuran,
22212,1,22,463,Memindahkan akses,
22213,1,22,442,upload databasis sekarang,
22214,1,22,469,Data diterima : % a Byte,
22215,1,22,445,Peringatan: Semua akun dan pengukuran lokal yang belum disinkronkan akan dihapus!,
22216,1,22,443,Peringatan: Semua akun dan pengukuran lokal akan dihapus!,
22217,1,22,656,Tanggal dan waktu,
22218,1,22,618,Impor% a akun baru dan% b pengukuran baru?,
22219,1,22,528,Pengukuran -pengukuran,
22220,1,22,529,Detil,
22221,1,22,542,Memuat pengukuran,
22222,1,22,619,Import % sebuah pengukuran baru?,
22223,1,22,620,Hapus data yang diimpor dari PrimeLab?,
22224,1,22,617,Impor Data Pengukuran,
22225,1,22,182,Tidak pernah,
22226,1,22,481,Servis Cloud,
22227,1,22,480,Pengukuran baru,
22228,1,22,183,Tidak ada,
22229,1,22,582,Mengirimkan pembaruan basis data ...,
22230,1,22,580,Mengirimkan pembaruan firmware perangkat ...,
22231,1,22,579,Pembaruan Firmware...,
22232,1,22,586,Pembaruan Primelab...,
22233,1,22,587,Memulai pdate/pembaruan...,
22234,1,22,584,PrimeLab Anda sedang direstart...,
22235,1,22,581,Databasis diperbarui/diupdate...,
22236,1,22,345,Anda yakin ingin menghapus% a Akun? Semua hasil pengukuran yang disimpan dengan akun ini juga akan dihapus!,
22237,1,22,708,Gagal membaca / menulis database program. Pastikan aplikasi memiliki izin untuk mengakses direktori bersama.,
22238,1,22,709,"Tidak semua izin yang diperlukan diberikan, aplikasi sekarang akan ditutup. Mulai ulang aplikasi jika Anda berubah pikiran.",
22239,1,22,97,Tolong nyalakan bluetooth  adaptormu dan scan lagi,
22240,1,22,330,Akun-akun,
22241,1,22,321,Batal,
22242,1,22,367,Terputus,
22243,1,22,193,Keluar,
22244,1,22,435,Masuk,
22245,1,22,436,Kata sandi hilang,
22246,1,22,215,PoolLabs terdekat,
22247,1,22,356,Klorin Bebas,
22248,1,22,426,Ok,
22249,1,22,434,Terdaftar,
22250,1,22,320,Menyimpan,
22251,1,22,214,Memindai,
22252,1,22,192,Memulai,
22253,1,22,199,Berhenti,
22254,1,22,360,Chlorine aktif,
22255,1,22,358,Asam Sianurat,
22256,1,22,361,"Klorin aktif adalah jumlah klorin bebas dalam sampel Anda yang tidak terikat pada asam sianurat sehingga secara aktif membunuh bakteri dan alga. Nilai yang direkomendasikan berkisar dari 0,05 hingga 3,0 ppm, tergantung pada jenis dan lokasi kolam Anda.",
22257,1,22,188,Tidak bisa,
22258,1,22,187,Bisa,
22259,1,22,402,Klorin aktif,
22260,1,22,404,Rentang ideal,
22261,1,22,357,Nilai pH,
22262,1,22,359,Suhu air,
22263,1,22,654,<b> Langelier Saturation Index (LSI) </b> Informasi lebih lanjut tentang nilai-nilai ini tersedia di situs web kami di % a,
22264,1,22,652,Langelier Saturation Index/Indeks saturasi langelier,
22265,1,22,651,Nilai pHs,
22266,1,22,653,Ryznar Stability Index,
22267,1,22,400,Kalkulator,
22268,1,22,401,RSI/LSI index,
22269,1,22,701,Produk kustom,
22270,1,22,423,Anda yakin ingin menonaktifkan Cloud?,
22271,1,22,422,Cloud nonaktif,
22272,1,22,421,Terakhir dicek:,
22273,1,22,468,Komunikasi dengan server Cloud tersebut,
22274,1,22,467,Sinkronisasi,
22275,1,22,186,Masukkan nilai baru,
22276,1,22,325,"Anda memiliki perubahan yang belum disimpan, yakin tidak ingin menyimpannya?",
22277,1,22,664,Dukungan,
22278,1,22,470,Rentang ideal,
22279,1,22,393,BLE error,
22280,1,22,324,Perubahan tidak disimpan,
22281,1,22,515,Mengubah nilai,
22282,1,22,516,Memasukkan nilai baru,
22283,1,22,501,Detil,
22284,1,22,355,Klorin aktif,
22285,1,22,399,Bahan Kimia,
22286,1,22,488,Mengatur filter/penyaring,
22287,1,22,645,Indeks kalkulasi,
22288,1,22,679,Detil,
22289,1,22,473,Mengatur rentang ideal,
22290,1,22,474,Mengatur data import/ Set on import,
22291,1,22,472,Batas range / rentang batas,
22292,1,22,471,Parameter,
22293,1,22,484,Bahan kimia,
22294,1,22,432,Silahkan masukan kata sandi,
22295,1,22,479,Akun,
22296,1,22,475,Batas ideal minimum maksimum,
22297,1,22,387,Impor% a hasil tes dari PoolLab?,
22298,1,22,388,Import pengukuran,
22299,1,22,341,Filter/saringan,
22300,1,22,191,Pengukuran terakhir,
22301,1,22,190,Lokasi file log,
22302,1,22,431,Error tidak bisa masuk,
22303,1,22,499,Jangka waktu tidak valid !,
22304,1,22,495,Tanggal mulai :,
22305,1,22,485,Pengaturan,
22306,1,22,486,Bantuan,
22307,1,22,483,Perangkatmu,
22308,1,22,498,Filter berdasarkan parameter,
22309,1,22,490,Filterberdasarkan nilai bats dibawah atau Lebih,
22310,1,22,491,Filter berdasarkan waktu,
22311,1,22,497,Filter berdasarkan rentang waktu,
22312,1,22,500,Tanggal mulai harus lebih awal dari tanggal akhir.,
22313,1,22,517,Masukkan teks komentar baru,
22314,1,22,496,Tanggal akhir,
22315,1,22,489,Filer aktif,
22316,1,22,493,Bulan lalu,
22317,1,22,492,Minggu lalu,
22318,1,22,494,Tahun lalu,
22319,1,22,508,Komentar,
22320,1,22,530,Pengukuran-pengukuran,
22321,1,22,536,memilih akun target,
22322,1,22,523,Memasukkan angka yang diinginkan,
22323,1,22,522,Dosis yang direkomendasikan,
22324,1,22,348,Anda yakin ingin menghapus % a hasil pengukuran?,
22325,1,22,532,Anda yakin ingin menghapus akun ini ?,
22326,1,22,531,Menghapus akun,
22327,1,22,535,Anda yakin ingin menghapus % a  pengukuran,
22328,1,22,534,Anda yakin ingin menghapus semua pengukuran akun ini?,
22329,1,22,533,Menghapus pengukuran-pengukuran,
22330,1,22,543,Filter sedang aktif,
22331,1,22,373,Pembaruan untuk perangkat PoolLab Anda tersedia. Memperbarui sekarang?,
22332,1,22,375,Pembaruan/update selesai,
22333,1,22,374,Poollabmu selesai diupdate/diperbarui !,
22334,1,22,369,"Proses ini membutuhkan waktu hingga 10 menit, harap bersabar. Jangan tutup Aplikasi dan jangan kunci layar ponsel Anda hingga prosesnya selesai.",
22335,1,22,372,Perbarui Poollab,
22336,1,22,376,"Terjadi kesalahan selama pembaruan. Periksa apakah baterai telah diisi dan perangkat berada di dekat, restart PoolLab dan coba lagi. Kode Error :",
22337,1,22,377,Update gagal,
22338,1,22,94,Perbarui Jenis File Tidak Valid. Silakan instal ulang Aplikasi dan coba lagi.,
22339,1,22,95,File Pembaruan tidak ditemukan. Silakan instal ulang Aplikasi dan coba lagi.,
22340,1,22,96,File pembaruan tida kdapat dibaca. Harap reinstall aplikasi dan coba lagi,
22341,1,22,368,Pembaruan Firmware sedang berlangsung .....,
22342,1,22,398,Menghubungkan...,
22343,1,22,349,Hapus akun,
22344,1,22,351,PDF disimpan. Buka file sekarang?,
22345,1,22,350,PDF disimpan,
22346,1,22,428,Email tidak valid. Harap masukkan sebuah alamat email yang valid,
22347,1,22,427,Registrasi gagal,
22348,1,22,430,kata sandi yang anda masukkan tidak cocok,
22349,1,22,429,Masukkan paling tidak 6 karakter sebagai kata sandimum,
22350,1,22,391,Adaptor offline,
22351,1,22,196,PoolLab CE Tes,
22352,1,22,482,Hubungkan Fotometer,
22353,12,22,972,24 jam,
22354,12,22,927,24 jam,
22355,12,22,971,12 jam,
22356,12,22,926,12 jam,
22357,12,22,842,"'Min','Sen','Sel','Rab','Kam','Jum','Sab'",
22358,1,23,442,Aktuális adatbázis feltöltése,
22359,1,23,469,Befogadott adat:  %a byte,
22360,1,23,445,"Figyelmeztetés: Minden helyi fiók és mérés, ami nem lett szinkronizálva törlődni fog!",
22361,1,23,443,Figyelmeztetés: Minden helyi fiók és mérés törlődni fog!,
22362,1,23,656,Dátum és idő,
22363,1,23,539,Új mérés,
22364,1,23,544,Új mérés,
22365,1,23,618,Importálja a(z) %a új fiókot és %b új mérést?,
22366,1,23,619,Importálja a(z) %a új mérést?,
22367,1,23,620,Törli az importált adatokat a PrimeLab-ról?,
22368,1,23,617,Mérési adat importálása,
22369,1,23,182,Soha,
22370,1,23,481,Felhő szolgáltatás,
22371,1,23,482,Fotométer kapcsolódása,
22372,1,23,480,Új mérés,
22373,1,23,542,Mérés betöltése,
22374,1,23,529,Adatok,
22375,1,23,528,Mérések,
22376,1,23,183,Egyik sem,
22377,1,23,582,Adatbázis-frissítés továbbítása ...,
22378,1,23,580,Az eszköz firmware-frissítésének továbbítása ...,
22379,1,23,579,Firmware frissítés...,
